study_accession	sample_accession	experiment_accession	run_accession	tax_id	scientific_name	fastq_ftp	submitted_ftp	sra_ftp
PRJEB22684	SAMEA104683880	ERX2439752	ERR2398949	32630	synthetic construct	ftp.sra.ebi.ac.uk/vol1/fastq/ERR239/009/ERR2398949/ERR2398949_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR239/009/ERR2398949/ERR2398949_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR239/ERR2398949/NCAP-SELEX__ligand-lig200__TF-EN1__cycle-2__batch-FJ45__well-P1__PEread-R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR239/ERR2398949/NCAP-SELEX__ligand-lig200__TF-EN1__cycle-2__batch-FJ45__well-P1__PEread-R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR239/009/ERR2398949
PRJEB22684	SAMEA104683881	ERX2439753	ERR2398950	32630	synthetic construct	ftp.sra.ebi.ac.uk/vol1/fastq/ERR239/000/ERR2398950/ERR2398950_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR239/000/ERR2398950/ERR2398950_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR239/ERR2398950/NCAP-SELEX__ligand-lig200__TF-EN1__cycle-3__batch-FJ45__well-P1__PEread-R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR239/ERR2398950/NCAP-SELEX__ligand-lig200__TF-EN1__cycle-3__batch-FJ45__well-P1__PEread-R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR239/000/ERR2398950
PRJEB22684	SAMEA104683882	ERX2439754	ERR2398951	32630	synthetic construct	ftp.sra.ebi.ac.uk/vol1/fastq/ERR239/001/ERR2398951/ERR2398951_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR239/001/ERR2398951/ERR2398951_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR239/ERR2398951/NCAP-SELEX__ligand-lig200__TF-EN1__cycle-4__batch-FJ45__well-P1__PEread-R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR239/ERR2398951/NCAP-SELEX__ligand-lig200__TF-EN1__cycle-4__batch-FJ45__well-P1__PEread-R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR239/001/ERR2398951
PRJEB22684	SAMEA104683883	ERX2439755	ERR2398952	32630	synthetic construct	ftp.sra.ebi.ac.uk/vol1/fastq/ERR239/002/ERR2398952/ERR2398952_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR239/002/ERR2398952/ERR2398952_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR239/ERR2398952/NCAP-SELEX__ligand-lig200__TF-EN2__cycle-1__batch-FJ44__well-B13__PEread-R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR239/ERR2398952/NCAP-SELEX__ligand-lig200__TF-EN2__cycle-1__batch-FJ44__well-B13__PEread-R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR239/002/ERR2398952
PRJEB22684	SAMEA104683884	ERX2439756	ERR2398953	32630	synthetic construct	ftp.sra.ebi.ac.uk/vol1/fastq/ERR239/003/ERR2398953/ERR2398953_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR239/003/ERR2398953/ERR2398953_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR239/ERR2398953/NCAP-SELEX__ligand-lig200__TF-EN2__cycle-2__batch-FJ44__well-B13__PEread-R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR239/ERR2398953/NCAP-SELEX__ligand-lig200__TF-EN2__cycle-2__batch-FJ44__well-B13__PEread-R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR239/003/ERR2398953
PRJEB22684	SAMEA104683885	ERX2439757	ERR2398954	32630	synthetic construct	ftp.sra.ebi.ac.uk/vol1/fastq/ERR239/004/ERR2398954/ERR2398954_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR239/004/ERR2398954/ERR2398954_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR239/ERR2398954/NCAP-SELEX__ligand-lig200__TF-EN2__cycle-3__batch-FJ44__well-B13__PEread-R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR239/ERR2398954/NCAP-SELEX__ligand-lig200__TF-EN2__cycle-3__batch-FJ44__well-B13__PEread-R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR239/004/ERR2398954
PRJEB22684	SAMEA104683886	ERX2439758	ERR2398955	32630	synthetic construct	ftp.sra.ebi.ac.uk/vol1/fastq/ERR239/005/ERR2398955/ERR2398955_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR239/005/ERR2398955/ERR2398955_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR239/ERR2398955/NCAP-SELEX__ligand-lig200__TF-EN2__cycle-4__batch-FJ44__well-B13__PEread-R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR239/ERR2398955/NCAP-SELEX__ligand-lig200__TF-EN2__cycle-4__batch-FJ44__well-B13__PEread-R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR239/005/ERR2398955
PRJEB22684	SAMEA104683887	ERX2439759	ERR2398956	32630	synthetic construct	ftp.sra.ebi.ac.uk/vol1/fastq/ERR239/006/ERR2398956/ERR2398956_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR239/006/ERR2398956/ERR2398956_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR239/ERR2398956/NCAP-SELEX__ligand-lig200__TF-EOMES__cycle-1__batch-FJ45__well-D12__PEread-R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR239/ERR2398956/NCAP-SELEX__ligand-lig200__TF-EOMES__cycle-1__batch-FJ45__well-D12__PEread-R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR239/006/ERR2398956
PRJEB22684	SAMEA104683888	ERX2439760	ERR2398957	32630	synthetic construct	ftp.sra.ebi.ac.uk/vol1/fastq/ERR239/007/ERR2398957/ERR2398957_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR239/007/ERR2398957/ERR2398957_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR239/ERR2398957/NCAP-SELEX__ligand-lig200__TF-EOMES__cycle-2__batch-FJ45__well-D12__PEread-R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR239/ERR2398957/NCAP-SELEX__ligand-lig200__TF-EOMES__cycle-2__batch-FJ45__well-D12__PEread-R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR239/007/ERR2398957
PRJEB22684	SAMEA104683889	ERX2439761	ERR2398958	32630	synthetic construct	ftp.sra.ebi.ac.uk/vol1/fastq/ERR239/008/ERR2398958/ERR2398958_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR239/008/ERR2398958/ERR2398958_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR239/ERR2398958/NCAP-SELEX__ligand-lig200__TF-EOMES__cycle-3__batch-FJ45__well-D12__PEread-R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR239/ERR2398958/NCAP-SELEX__ligand-lig200__TF-EOMES__cycle-3__batch-FJ45__well-D12__PEread-R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR239/008/ERR2398958
PRJEB22684	SAMEA104683890	ERX2439762	ERR2398959	32630	synthetic construct	ftp.sra.ebi.ac.uk/vol1/fastq/ERR239/009/ERR2398959/ERR2398959_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR239/009/ERR2398959/ERR2398959_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR239/ERR2398959/NCAP-SELEX__ligand-lig200__TF-EOMES__cycle-4__batch-FJ45__well-D12__PEread-R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR239/ERR2398959/NCAP-SELEX__ligand-lig200__TF-EOMES__cycle-4__batch-FJ45__well-D12__PEread-R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR239/009/ERR2398959
PRJEB22684	SAMEA104683891	ERX2439763	ERR2398960	32630	synthetic construct	ftp.sra.ebi.ac.uk/vol1/fastq/ERR239/000/ERR2398960/ERR2398960_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR239/000/ERR2398960/ERR2398960_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR239/ERR2398960/NCAP-SELEX__ligand-lig200__TF-ERG__cycle-1__batch-FJ45__well-H10__PEread-R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR239/ERR2398960/NCAP-SELEX__ligand-lig200__TF-ERG__cycle-1__batch-FJ45__well-H10__PEread-R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR239/000/ERR2398960
PRJEB22684	SAMEA104683892	ERX2439764	ERR2398961	32630	synthetic construct	ftp.sra.ebi.ac.uk/vol1/fastq/ERR239/001/ERR2398961/ERR2398961_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR239/001/ERR2398961/ERR2398961_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR239/ERR2398961/NCAP-SELEX__ligand-lig200__TF-ERG__cycle-2__batch-FJ45__well-H10__PEread-R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR239/ERR2398961/NCAP-SELEX__ligand-lig200__TF-ERG__cycle-2__batch-FJ45__well-H10__PEread-R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR239/001/ERR2398961
PRJEB22684	SAMEA104683893	ERX2439765	ERR2398962	32630	synthetic construct	ftp.sra.ebi.ac.uk/vol1/fastq/ERR239/002/ERR2398962/ERR2398962_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR239/002/ERR2398962/ERR2398962_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR239/ERR2398962/NCAP-SELEX__ligand-lig200__TF-ERG__cycle-3__batch-FJ45__well-H10__PEread-R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR239/ERR2398962/NCAP-SELEX__ligand-lig200__TF-ERG__cycle-3__batch-FJ45__well-H10__PEread-R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR239/002/ERR2398962
PRJEB22684	SAMEA104683894	ERX2439766	ERR2398963	32630	synthetic construct	ftp.sra.ebi.ac.uk/vol1/fastq/ERR239/003/ERR2398963/ERR2398963_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR239/003/ERR2398963/ERR2398963_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR239/ERR2398963/NCAP-SELEX__ligand-lig200__TF-ERG__cycle-4__batch-FJ45__well-H10__PEread-R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR239/ERR2398963/NCAP-SELEX__ligand-lig200__TF-ERG__cycle-4__batch-FJ45__well-H10__PEread-R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR239/003/ERR2398963
PRJEB22684	SAMEA104683895	ERX2439767	ERR2398964	32630	synthetic construct	ftp.sra.ebi.ac.uk/vol1/fastq/ERR239/004/ERR2398964/ERR2398964_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR239/004/ERR2398964/ERR2398964_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR239/ERR2398964/NCAP-SELEX__ligand-lig200__TF-ESX1__cycle-1__batch-FJ45__well-J8__PEread-R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR239/ERR2398964/NCAP-SELEX__ligand-lig200__TF-ESX1__cycle-1__batch-FJ45__well-J8__PEread-R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR239/004/ERR2398964
PRJEB22684	SAMEA104683896	ERX2439768	ERR2398965	32630	synthetic construct	ftp.sra.ebi.ac.uk/vol1/fastq/ERR239/005/ERR2398965/ERR2398965_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR239/005/ERR2398965/ERR2398965_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR239/ERR2398965/NCAP-SELEX__ligand-lig200__TF-ESX1__cycle-2__batch-FJ45__well-J8__PEread-R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR239/ERR2398965/NCAP-SELEX__ligand-lig200__TF-ESX1__cycle-2__batch-FJ45__well-J8__PEread-R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR239/005/ERR2398965
PRJEB22684	SAMEA104683897	ERX2439769	ERR2398966	32630	synthetic construct	ftp.sra.ebi.ac.uk/vol1/fastq/ERR239/006/ERR2398966/ERR2398966_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR239/006/ERR2398966/ERR2398966_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR239/ERR2398966/NCAP-SELEX__ligand-lig200__TF-ESX1__cycle-3__batch-FJ45__well-J8__PEread-R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR239/ERR2398966/NCAP-SELEX__ligand-lig200__TF-ESX1__cycle-3__batch-FJ45__well-J8__PEread-R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR239/006/ERR2398966
PRJEB22684	SAMEA104683898	ERX2439770	ERR2398967	32630	synthetic construct	ftp.sra.ebi.ac.uk/vol1/fastq/ERR239/007/ERR2398967/ERR2398967_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR239/007/ERR2398967/ERR2398967_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR239/ERR2398967/NCAP-SELEX__ligand-lig200__TF-ESX1__cycle-4__batch-FJ45__well-J8__PEread-R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR239/ERR2398967/NCAP-SELEX__ligand-lig200__TF-ESX1__cycle-4__batch-FJ45__well-J8__PEread-R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR239/007/ERR2398967
PRJEB22684	SAMEA104683899	ERX2439771	ERR2398968	32630	synthetic construct	ftp.sra.ebi.ac.uk/vol1/fastq/ERR239/008/ERR2398968/ERR2398968_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR239/008/ERR2398968/ERR2398968_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR239/ERR2398968/NCAP-SELEX__ligand-lig200__TF-ETV1__cycle-1__batch-FJ45__well-H11__PEread-R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR239/ERR2398968/NCAP-SELEX__ligand-lig200__TF-ETV1__cycle-1__batch-FJ45__well-H11__PEread-R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR239/008/ERR2398968
PRJEB22684	SAMEA104683900	ERX2439772	ERR2398969	32630	synthetic construct	ftp.sra.ebi.ac.uk/vol1/fastq/ERR239/009/ERR2398969/ERR2398969_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR239/009/ERR2398969/ERR2398969_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR239/ERR2398969/NCAP-SELEX__ligand-lig200__TF-ETV1__cycle-2__batch-FJ45__well-H11__PEread-R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR239/ERR2398969/NCAP-SELEX__ligand-lig200__TF-ETV1__cycle-2__batch-FJ45__well-H11__PEread-R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR239/009/ERR2398969
PRJEB22684	SAMEA104683901	ERX2439773	ERR2398970	32630	synthetic construct	ftp.sra.ebi.ac.uk/vol1/fastq/ERR239/000/ERR2398970/ERR2398970_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR239/000/ERR2398970/ERR2398970_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR239/ERR2398970/NCAP-SELEX__ligand-lig200__TF-ETV1__cycle-3__batch-FJ45__well-H11__PEread-R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR239/ERR2398970/NCAP-SELEX__ligand-lig200__TF-ETV1__cycle-3__batch-FJ45__well-H11__PEread-R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR239/000/ERR2398970
PRJEB22684	SAMEA104683902	ERX2439774	ERR2398971	32630	synthetic construct	ftp.sra.ebi.ac.uk/vol1/fastq/ERR239/001/ERR2398971/ERR2398971_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR239/001/ERR2398971/ERR2398971_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR239/ERR2398971/NCAP-SELEX__ligand-lig200__TF-ETV1__cycle-4__batch-FJ45__well-H11__PEread-R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR239/ERR2398971/NCAP-SELEX__ligand-lig200__TF-ETV1__cycle-4__batch-FJ45__well-H11__PEread-R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR239/001/ERR2398971
PRJEB22684	SAMEA104683903	ERX2439775	ERR2398972	32630	synthetic construct	ftp.sra.ebi.ac.uk/vol1/fastq/ERR239/002/ERR2398972/ERR2398972_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR239/002/ERR2398972/ERR2398972_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR239/ERR2398972/NCAP-SELEX__ligand-lig200__TF-ETV4__cycle-1__batch-FJ45__well-D23__PEread-R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR239/ERR2398972/NCAP-SELEX__ligand-lig200__TF-ETV4__cycle-1__batch-FJ45__well-D23__PEread-R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR239/002/ERR2398972
PRJEB22684	SAMEA104683904	ERX2439776	ERR2398973	32630	synthetic construct	ftp.sra.ebi.ac.uk/vol1/fastq/ERR239/003/ERR2398973/ERR2398973_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR239/003/ERR2398973/ERR2398973_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR239/ERR2398973/NCAP-SELEX__ligand-lig200__TF-ETV4__cycle-2__batch-FJ45__well-D23__PEread-R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR239/ERR2398973/NCAP-SELEX__ligand-lig200__TF-ETV4__cycle-2__batch-FJ45__well-D23__PEread-R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR239/003/ERR2398973
PRJEB22684	SAMEA104683905	ERX2439777	ERR2398974	32630	synthetic construct	ftp.sra.ebi.ac.uk/vol1/fastq/ERR239/004/ERR2398974/ERR2398974_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR239/004/ERR2398974/ERR2398974_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR239/ERR2398974/NCAP-SELEX__ligand-lig200__TF-ETV4__cycle-3__batch-FJ45__well-D23__PEread-R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR239/ERR2398974/NCAP-SELEX__ligand-lig200__TF-ETV4__cycle-3__batch-FJ45__well-D23__PEread-R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR239/004/ERR2398974
PRJEB22684	SAMEA104683906	ERX2439778	ERR2398975	32630	synthetic construct	ftp.sra.ebi.ac.uk/vol1/fastq/ERR239/005/ERR2398975/ERR2398975_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR239/005/ERR2398975/ERR2398975_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR239/ERR2398975/NCAP-SELEX__ligand-lig200__TF-ETV4__cycle-4__batch-FJ45__well-D23__PEread-R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR239/ERR2398975/NCAP-SELEX__ligand-lig200__TF-ETV4__cycle-4__batch-FJ45__well-D23__PEread-R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR239/005/ERR2398975
PRJEB22684	SAMEA104683907	ERX2439779	ERR2398976	32630	synthetic construct	ftp.sra.ebi.ac.uk/vol1/fastq/ERR239/006/ERR2398976/ERR2398976_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR239/006/ERR2398976/ERR2398976_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR239/ERR2398976/NCAP-SELEX__ligand-lig200__TF-ETV5__cycle-1__batch-FJ45__well-B12__PEread-R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR239/ERR2398976/NCAP-SELEX__ligand-lig200__TF-ETV5__cycle-1__batch-FJ45__well-B12__PEread-R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR239/006/ERR2398976
PRJEB22684	SAMEA104683908	ERX2439780	ERR2398977	32630	synthetic construct	ftp.sra.ebi.ac.uk/vol1/fastq/ERR239/007/ERR2398977/ERR2398977_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR239/007/ERR2398977/ERR2398977_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR239/ERR2398977/NCAP-SELEX__ligand-lig200__TF-ETV5__cycle-2__batch-FJ45__well-B12__PEread-R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR239/ERR2398977/NCAP-SELEX__ligand-lig200__TF-ETV5__cycle-2__batch-FJ45__well-B12__PEread-R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR239/007/ERR2398977
PRJEB22684	SAMEA104683909	ERX2439781	ERR2398978	32630	synthetic construct	ftp.sra.ebi.ac.uk/vol1/fastq/ERR239/008/ERR2398978/ERR2398978_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR239/008/ERR2398978/ERR2398978_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR239/ERR2398978/NCAP-SELEX__ligand-lig200__TF-ETV5__cycle-3__batch-FJ45__well-B12__PEread-R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR239/ERR2398978/NCAP-SELEX__ligand-lig200__TF-ETV5__cycle-3__batch-FJ45__well-B12__PEread-R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR239/008/ERR2398978
PRJEB22684	SAMEA104683910	ERX2439782	ERR2398979	32630	synthetic construct	ftp.sra.ebi.ac.uk/vol1/fastq/ERR239/009/ERR2398979/ERR2398979_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR239/009/ERR2398979/ERR2398979_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR239/ERR2398979/NCAP-SELEX__ligand-lig200__TF-ETV5__cycle-4__batch-FJ45__well-B12__PEread-R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR239/ERR2398979/NCAP-SELEX__ligand-lig200__TF-ETV5__cycle-4__batch-FJ45__well-B12__PEread-R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR239/009/ERR2398979
PRJEB22684	SAMEA104683911	ERX2439783	ERR2398980	32630	synthetic construct	ftp.sra.ebi.ac.uk/vol1/fastq/ERR239/000/ERR2398980/ERR2398980_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR239/000/ERR2398980/ERR2398980_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR239/ERR2398980/NCAP-SELEX__ligand-lig200__TF-EVX1__cycle-1__batch-FJ45__well-O19__PEread-R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR239/ERR2398980/NCAP-SELEX__ligand-lig200__TF-EVX1__cycle-1__batch-FJ45__well-O19__PEread-R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR239/000/ERR2398980
PRJEB22684	SAMEA104683912	ERX2439784	ERR2398981	32630	synthetic construct	ftp.sra.ebi.ac.uk/vol1/fastq/ERR239/001/ERR2398981/ERR2398981_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR239/001/ERR2398981/ERR2398981_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR239/ERR2398981/NCAP-SELEX__ligand-lig200__TF-EVX1__cycle-2__batch-FJ45__well-O19__PEread-R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR239/ERR2398981/NCAP-SELEX__ligand-lig200__TF-EVX1__cycle-2__batch-FJ45__well-O19__PEread-R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR239/001/ERR2398981
PRJEB22684	SAMEA104683913	ERX2439785	ERR2398982	32630	synthetic construct	ftp.sra.ebi.ac.uk/vol1/fastq/ERR239/002/ERR2398982/ERR2398982_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR239/002/ERR2398982/ERR2398982_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR239/ERR2398982/NCAP-SELEX__ligand-lig200__TF-EVX1__cycle-3__batch-FJ45__well-O19__PEread-R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR239/ERR2398982/NCAP-SELEX__ligand-lig200__TF-EVX1__cycle-3__batch-FJ45__well-O19__PEread-R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR239/002/ERR2398982
PRJEB22684	SAMEA104683914	ERX2439786	ERR2398983	32630	synthetic construct	ftp.sra.ebi.ac.uk/vol1/fastq/ERR239/003/ERR2398983/ERR2398983_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR239/003/ERR2398983/ERR2398983_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR239/ERR2398983/NCAP-SELEX__ligand-lig200__TF-EVX1__cycle-4__batch-FJ45__well-O19__PEread-R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR239/ERR2398983/NCAP-SELEX__ligand-lig200__TF-EVX1__cycle-4__batch-FJ45__well-O19__PEread-R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR239/003/ERR2398983
PRJEB22684	SAMEA104683915	ERX2439787	ERR2398984	32630	synthetic construct	ftp.sra.ebi.ac.uk/vol1/fastq/ERR239/004/ERR2398984/ERR2398984_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR239/004/ERR2398984/ERR2398984_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR239/ERR2398984/NCAP-SELEX__ligand-lig200__TF-EVX2__cycle-1__batch-FJ45__well-I10__PEread-R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR239/ERR2398984/NCAP-SELEX__ligand-lig200__TF-EVX2__cycle-1__batch-FJ45__well-I10__PEread-R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR239/004/ERR2398984
PRJEB22684	SAMEA104683916	ERX2439788	ERR2398985	32630	synthetic construct	ftp.sra.ebi.ac.uk/vol1/fastq/ERR239/005/ERR2398985/ERR2398985_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR239/005/ERR2398985/ERR2398985_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR239/ERR2398985/NCAP-SELEX__ligand-lig200__TF-EVX2__cycle-2__batch-FJ45__well-I10__PEread-R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR239/ERR2398985/NCAP-SELEX__ligand-lig200__TF-EVX2__cycle-2__batch-FJ45__well-I10__PEread-R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR239/005/ERR2398985
